smiles,tox
CCOC1=C(C(=O)N(N=C1)C2=CC=C(C=C2)Cl)NC3=CC=CC(=C3)C(=O)N4CCCC(C4)C(=O)OCC,0
CC1=CC=CC=C1OCCNC2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)N3CCCC3,0
CCN(CC(=C)C)C1=C(C(=C(C(=N1)N)C#N)C(CC2=CC=C(C=C2)C)C#N)C#N,0
C1CC2=C(C1NC(=O)C3=C(C=C(C=C3)N4CCNCC4)NC5CCOCC5)C=C(C(=C2)CC6=CC(=CC(=C6)F)F)C7=CC8=C(N=C7)N=CN8,0
CC1=C(C=CC(=C1)N2CCOCC2)NC(=O)CSC3=C(C=C(C=C3)Br)C,0
CC1=CC=CC=C1NC(=O)C2=NC=C(C=C2)NC3=CC=C(C=C3)NC(=O)C,0
C1=CC=C(C=C1)C2C(C(C2(C(CO)O)O)O)(CO)O,0
CCN(CC)C(=O)CN1C=CC2=C1C=CC(=C2)NC(=O)COC3=CC=CC(=C3)NC(=O)C4CC4,0
CCCC1CNC1(C)C,0
COC1=CC=CC(=N1)CNC2=C(C=CC(=C2)Cl)C(=O)OC,0
CC(C(C)(C)C)N(C)CC(C#N)(C1CC1)NC2CC2,0
CN1C(=CC=N1)NC(=O)N2CCCC(C2)C3=C(C=CC(=C3)F)F,0
CC(=O)NC1CC(C1)C2=CC(=NN2)NC(=O)CCC3=CN=C(O3)C4CCCCC4,0
CCN1C2=CC=CC=C2CC1(C3=CC=CC=C3)C(=O)OCC,0
CC1=CC(=NC(=N1)CSCCO)NC,0
CCOC(=O)C1=NNC2=C1C=CC(=C2)C3=CC(=CC=C3)NC(=O)C4=CC5=CC=CC=C5S4,0
CCNC(=NCC(C)CN1C=CC=N1)NCCC2=CC=C(C=C2)S(=O)(=O)C,0
CC1CNCCN1C(=O)CCC2=CC(=C(C=C2)OCC(F)(F)F)OC.Cl,0
CCCN(C1CCNC1)C(=O)C2=CN=C(C=C2)N3CCCCCC3.Cl.Cl,0
CCOC1=CC=C(C=C1)NC(=O)CN2C3=C(C(=O)N(C2=O)C4=CC(=CC(=C4)F)F)SC=C3,0
CCCCCC(=O)NC(C(Cl)(Cl)Cl)OC1=CC=CC=C1Cl,0
C1CNCC1COC2=NC=C(C=C2)Br,0
CCC1=CC=C(C=C1)C(CCNCCCN(CC)CC)O,0
C1=CSC(=C1)C(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)OC4=CC=C(C=C4)NC(=O)C5=CC=CS5,0
C1=CC(=CC=C1C#CC2=CC=C(S2)S(=O)(=O)NC(CC3=CNC4=C3C(=C(C(=C4F)F)F)F)C(=O)O)F,0
CCNC1=NN=C(S1)CN2CCCC2C(=O)NC,0
CN(CC1=CC=C(C=C1)Cl)CC2=CC=CC=C2C(=O)NN,0
CC(C1=CC(=C(C=C1)OCC(=O)N)OC)NC,0
CC1=NC2=CC=CC=C2C(=C1)COC3CCN(CC3)S(=O)(=O)CC(C4=CC=C(C=C4)F)N(C=O)O,0
C1CCN(CC1)C(=O)C2=CC(=CC=C2)CN3C=CN=C3,0
CC(=O)NC1=CC=C(C=C1)C=NNC2=C3C=CC=CC3=NC4=CC=CC=C42,0
CC1=CN(C(=N1)NCCOC)CC2=CC=NN2C,0
C1CN(CCN(C1)C(=O)CCC(=O)N2CCSC3=CC=CC=C32)CC4=CC=C(C=C4)F,0
CCC(=O)C1=CC2=C(C=C1)S(=O)(=O)CC(=O)N2C(C)C,0
CC(C)C1=CC(=CC=C1)NC(=O)C2=CC(=NO2)C3=CC=CC=C3,0
CN(C)C1=C(C=C(C=C1)C=NN(C)C2=CC=CC=C2)[N+](=O)[O-],0
C1COCC1SC2=CN=C(C=C2)N,0
CC(CNCC1=CC(=C(C=C1SC)OC)OC)CSC,0
CCCCCCCCCCCC(=O)O.C(C(C(C(C(CO)O)O)O)O)O,0
C1CC(NC(C1)C(=O)O)CC2=CC3=C(CCC3)C=C2,0
CC(C)(C)OC(=O)C(CCOC)OS(=O)(=O)C(F)(F)F,0
CCC(CNC)OC1=C(C2=CC=CC=C2C=C1)Br,0
CCCNC1=CC=C(C=C1)S(=O)(=O)NC(C2CC2)C3CC3,0
CC(C)NC(=O)C(=O)NNC(=O)C=CC1=CC(=CC=C1)F,0
CCN(C1CCCCC1)C(=O)CN2CCCN(CC2)C3=CC=C(C=C3)C#N,0
COCC(=O)N(CCC1=CC2=CC=CC=C2N1)C3C=C(C4C(C3O)OC5=CC=CC=C45)C(=O)NCCO,0
C1=CC(=C(C=C1F)C(C2=CC(=CC(=C2)Br)F)N)F,0
CC(=O)OC1C(SC2=C(C=C(C=C2)OC)N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,0
CCCC1CCC(CN1C(=O)C)O,0
C1CN(CC2=CN=C(N=C21)C3=CC=C(C=C3)N)CC4=NC=CO4,0
CC1=NC=C(N1C2=CC=CC=C2)CNC(C)CCO,0
CC1=CC(=CC=C1)CN2CCC3(CC2)CN(CC4=NN=C(N34)C5=CC=C(C=C5)F)C,0
CCN(CC)C(=O)OC(C)OC(=O)C(C)(C)C,0
CC(C)OC(=O)C1=C(NC(=O)NC1C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)OC,0
CC#CCNC(C)CC(=O)O,0
CC1=NC(=CC(=N1)NC)C2CCCN2CC3=CN(N=C3)C,0
CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C6=CSC(=N6)N)O)N)O.Cl,0
C1CC(CN(C1)C(=O)CC2=CC=C(C=C2)F)C(=O)NCC(C3=CC=CS3)C4=CNC5=CC=CC=C54,0
CC(CC1=CN=C(O1)CC2CCN(C2)C)NC,0
CCC1(CCC=C1)C(=O)O,0
COC1=CC(=C(C=C1)NC2=NN=C(N(C2=O)N)SCC3=CC(=C(C=C3)OC)OC)OC,0
CC1C(C=C2C(OC3(C2=N1)CCN(CC3)CC4=CC=C(CC4)OC(F)(F)F)C5=NC=CC(=C5)Cl)Cl,0
CC1=NOC(=N1)C2CCCN(C2)C(=O)C3CCCC(C3)C(=O)O,0
CC(C)CC(=O)NCC1=C(C=CS1)C#CCO,0
CCCCOC(=O)CC(=C(CC(=O)O)C(=O)O)CC1=CC=CC=C1,0
CCCCCCCC(=O)NC(C)(C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)OC,0
C1COCC1(C(=O)O)NC(=O)NC2=NC=CC=N2,0
CCN1CCN(CC1)C(=O)CNS(=O)(=O)C2=C(C=C(C=C2)OC)C,0
CSCC(=O)NC1CC(=O)N(C1)CCC2=CC=CC=C2,0
CC1=CC(=C(C=C1)N(C)CCCC(C)CN)C,0
COC1=C(C=C(C=C1)O)C2CCCN2,0
CC1=CC2C(=NC3=C(C2=O)C(=CC(=N3)C)C)C=C1,0
CC1=C(SC(=N1)C2=CC=C(C=C2)OC(C)C(=O)NC3=CC(=CC=C3)Cl)C(=O)C,0
CC12CCC(CC13C=CC4(C2CCC5(C4CCC5(CN6CCN(CC6)C7=CC=CC=C7O)O)C)C(=C3)C(=O)C8=CC=C(O8)C9=C(C=CC(=C9)C(F)(F)F)Cl)O,0
CCCN1CC(SC1=O)CN2CCC(CC2)CC3=C(C=CC(=C3)OCC)Cl,0
C1CCC(C1)C2=NN3C=C(C(=C3C(=N2)N)C4=CC=C(C=C4)OC5=CC(=C(C=C5)Cl)Cl)CCC(=O)O,0
C1=CC=C(C=C1)S(=O)(=O)C(CCCCl)S(=O)(=O)C2=CC=CC=C2,0
CC1=CC(=CC=C1)N(CCCOC2=CC=C(C=C2)CC(C(=O)OC)NC3=CC=CC=C3C(=O)C4=CC=CC=C4)CC5=CSC=C5,0
CN(C)C1=NN(C(=C1C(=O)OC)N)CCS(=O)(=O)C,0
CCCOCCOC(CNCC)C1=CC=CC=C1,0
CC(C)CC(C(=O)N)NC1=C(C2=C(C(=N1)C3=CC=C(S3)C#N)C(=O)N(C2)CC4=C(C=C(C=C4)OC)OC)F,0
COC1=CC=C(C=C1)C2(CCOCC2)CNC(=O)C3=CC=C(C=C3)NC(=O)COC4=CC=CC=C4,0
CC(=O)N1CCCC(C1)CC2=NC=C(N=C2)C3=CC=CC=C3,0
CCC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=CC=C(C=C3)NC(=O)C4=CC(=CC(=C4I)Br)Br,0
CN=CN=C(C1=CC=C(C=C1)C2=CCN(CC2)C(=O)CN3CCC(C3)(C(=O)NC4=CC5=C(C=C4)NN=C5C6=CC(=NC=C6)OC)SC)N,0
C1CCCN(CC1)S(=O)(=O)N2CCN(CC2)CC(=O)NC3=C(C=CC=C3F)F,0
C=C(CNC1=CC(=NC(=N1)C2=CC=CC=C2)Cl)Cl,0
CCN1CCCC1CNC(=O)CCC2CCN(CC2)CC3=CC=C(S3)Cl,0
CN1C(C(CC1=O)C(=O)NCCCOC)C2=CC=C(C=C2)F,0
C1=CC=C(C=C1)CC2=C3C(=CC=C2)N=C(N=C3N)N,0
CCN(CC)CCCNC(=NC)NCC1=CC=CC(=C1)C,0
CCC1=CC=C(C=C1)OCC(=O)NC(CC(C)C)C2=CC=CC=C2,0
CNCCN(C)C(=O)CC1=CC=C(C=C1)O,0
CN1CCN(CC1)C2=C(C=CC=N2)CNC(=O)C3=CC(=NN3)C4=CC=CN4C,0
CC(C)(CN1CCC(C1)COC)C=O,0
CCOC(=O)C1(CCC(C2=CC=CC=C21)C(=O)O)C3=CC=CC=C3,0
CC1=C([N+](=C(C=C1)C(=O)NC2=CC(=C(C=C2)OC3=CN4C=C(N=C4C=C3)NC(=O)C5CC5)F)OC)C6=CC=C(C=C6)F,0
CN1C(=NNC1=S)C2=CC=CN(C2=O)CC3=C(C=C(C=C3)Cl)Cl,0
CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CO)CC(C)C)CC(C)C,0
COC(=O)C1=C(N=CC=C1)NCC(=O)NCC(=O)O,0
C1=CC=C(C=C1)OC2=CC=C(C=C2)NC3=C(C(=O)N(C3=O)C4=CC(=C(C=C4)Cl)Cl)SC5=CC=CC=C5,0
CC.CC.CC.COC1(C2=CC=CC=C2C3=CC=CC=C31)CC(=O)C4=CC=CC=C4,0
CC(=O)NCC(C1=CC=CC=C1)NC(=O)C2=CC(=C(C=C2)C3=CNN=C3)OC,0
CCC(COC)NCC(C)N1CCOCC1C,0
CCN(CC)CCN1C(=NC2=C1N=CC=C2)CCCl,0
C1=C(C=C2C(=CC(=CC2=C1S(=O)(=O)O)Cl)[N+](=O)[O-])C(=O)OCCC(C(F)(F)F)(C(F)(F)F)O,0
CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO[Si](C(C)C)(C(C)C)OCCOC(=O)C=C)C,0
CCN1CCN(CC1)CC2=NC3=CC=CC=C3C(=O)N2C4=C(C=C(C=C4)CC(=O)CCCN)OCC,0
C1=CC2=C(OC(=C2C=C1)C3=C4C=CC=CC4=C(O3)C5=CC=NC=C5)C6=CC=NC=C6,0
C1=CC(=CC(=C1)OCC2=CSC(=N2)C3=CC=C(C=C3)C(=O)N)[N+](=O)[O-],0
COC1(CCCCCC1)C(=O)NC2=CC=C(C=C2)OCCCN3CCOCC3,0
CCC1CCCCN1C(=S)NCCC2=CC=C(C=C2)O,0
CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(OCC3=CC=C(C=C3)C(=O)OC(C)C)OCC4=CC=C(C=C4)C(=O)OC(C)C)N=[N+]=[N-],0
CCC(C)(C)OC(C1=C(C2=CC=CC=C2C=C1C)C3=C4C5=C(C=C3)OCCC5=CC=N4)C(=O)OCC,0
CCC(=O)C1=C(NC(=O)NC1C2=CC(=C(C=C2)O)Cl)COC3CCCCC3,0
CC1=CC(=CC(=C1)C(C2CCCCCN2)O)C,0
CC(=O)C(CCC(=O)C1=CC=CC=C1CC=C)C(=O)OC,0
CC(C1=CC=C(C=C1)NC(=O)C(CC2=CC=CC=C2)N)N3CCOCC3.Cl.Cl,0
CC(CC1=CC2=C(C=C1)N(C(=C2)C(=O)O)CC3=NC=CC=N3)NCC(C4=CC(=CC=C4)Cl)O,0
CN1C2=NC=NC(=C2C=N1)C(CCl)C#N,0
C=CCC(C1=NC2=CC=CC=C2N1)N(CCCCN)C3CCCC4=C3N=CC=C4,0
C1CC(CCC1N)NC(=O)C2C3CC4CC(C3)CC2C4.Cl,0
C1=CC(=CC(=C1)NC(=O)C2=CC=CO2)C(=O)NC3=NC=CS3,0
CCOC(=O)C1C(C2=C(CC(CC2=O)(C)C)NC1=C)C3=CC(=CC=C3)Cl,0
CCCN(C1=NC=C2C=C(C(=O)N(C2=N1)CC(C)O)OC3=C(C=C(C=C3)F)F)C(O)I,0
CC(C)CC(CO)NC1CCOC2(C1)CCCC2,0
CCOC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NN=C(C=C3)C4=CC=CC=C4Cl,0
C1C(=O)N(C(S1)C2=CC=C(C=C2)F)NC(=O)C3=CC=NC=C3,0
C1CC(CC=C1)C(CC(=O)O)CN,0
CC(C)(C)OC(=O)C1CC(CN1C(=O)OC(C)(C)C)CC2=CC=C(C=C2)Br,0
CCC1C(NC(=O)N1)C(=O)C2=CC(=C(C=C2)OC)OC,0
CCNC(=NCC(=O)NC1=CC=C(C=C1)O)NCCCC(C)C,0
CN1C(=C2C(=C(N(C2=O)C)C3=CC=CC4=CC=CC=C43)C1=O)C5=C6C=CC7=CC=CC8=C7C6=C(C=C8)C=C5,0
CC1=C(SC2=NC=NC(=C12)NN=C(C)C3=CC=C(C=C3)OC)C,0
CCN1C=CN=C1CN(C)CC2CCNCC2,0
CC1=CC(=C(C=C1)C)NC(=O)COC(=O)C(C(C)C)N2C(=O)C3=C(C2=O)C(=C(C(=C3I)I)I)I,0
C1=CC=C(C=C1)C=CCOCC2=CC(=CO2)C(=O)NN,0
CCC1=C(C=CC(=C1)C=C(C)C2=CC3=C(C=CC(=C3)OC)OC2)C(=O)N,0
CC1CC(CCN1)C(=O)N2CCN(CC2)C(C)C3=NC(=NO3)C.Cl,0
CN(C1CC2(CCCN(C2)C3=NC=CC=N3)OC1)C4=NC=CC=N4,0
CCOCC1=NC2=C(N1CC3(CCCCC3)OCCS(=O)(=O)C)C4=CC=CC=C4N=C2,0
COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C(=O)C4=C(C=CC=C4S3(=O)=O)C(=O)N5CCN(CC5)C6=NC=C(C=N6)Br)OC,0
CCOC(=O)C1=COC(=N1)C2=CC3=C(C=CC(=C3)OC)C4=C(C5=C(N4C2)C=C(C=C5)C(=O)OC(C)(C)C)C6CCCCC6,0
CC1C(CC(=O)N1C2=CC=CC(=C2)C)CN,0
CC1=CC(=C(C(=O)N1CC2CCCO2)C(=O)NC3=CC4=C(C=C3)NC(=O)C(=O)N4)C,0
CCOCCOC1=C(C=CC(=C1)N)Br,0
C1=COC(=C1)C(CCNS(=O)(=O)C2=CC=C(C=C2)Cl)O,0
CC1CCCCN1C(=O)CCNC(=NC)NCCCOCC2=CC=CO2,0
COC1=CSC(=C1)C(CC2=CC3=C(CCC3)C=C2)NN,0
CCOC(=O)CN1C=CC2=C1C=CC=C2OCCCOC3CCCCO3,0
CNCC(=CC1=CC=CC=C1OC)C2CCCCC2,0
CC1=C(C(=NN1C2=CC=CC=C2)C3=CC=CC=C3)C(=O)NC(C)C4=CC=C(C=C4)N5C=CC=C5,0
CN(C1=CC=C(C=C1)C#N)C(=O)C2CCC(O2)C(=O)O,0
C1CC2(CCC1O)CCNCC2.Cl,0
CCC(C(=O)O)N1C(=C(C(=N1)C2=CC=CS2)C=O)N,0
C1CC1CN(C2CC2)C(=O)C3=C(C=CC=C3Cl)S(=O)(=O)Cl,0
CCCC[Sn](CCCC)(CCCC)C1=CC2=CC=CC=C2O1,0
CCCCCCOC1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)NC(=O)C3=CC=C(C=C3)Br,0
CC1(C(N(C(S1)(C)C)C=O)C(=O)O)C,0
CC12CC(C3=C4CCC(=O)C=C4CCC3C15CCC2(CC5)O)CCCCCCCCCCCO,0
CCC(C1=CNC2=C1C=CC(=C2)[N+](=O)[O-])C(=O)[O-],0
B1(C2=CC=CC=C2C3=CC=CC=C31)C4=C(C=C(C=C4C(C)(C)C)C(C)(C)C)CN(C)C,0
CC(C)C1COC(=O)N1C(=O)C(C)C2C(=O)C=CC(=CCCOCCOCCO)O2,0
CCC1=C(C=CN=C1OC2=CC=CC(=C2)N3CCOCC3)C(C)NS(=O)(=O)C4=CC=CC=C4,0
C[Hg].OP(=O)(O)O,0
CC(CC1=C(C=CC=C1SC2=NC=CN=C2)F)N,0
CCCCOCCC(CC1=CC(=CC=C1)OC)N,0
CC(=O)C1=CC(=CC=C1)NC(=O)COC2=CC=CC3=C2N=CC=C3,0
CCCC(C)(C)NC(=O)CN,0
CC(C)C1=CC(=C(C=C1)F)C2(CS(=O)(=O)N(C(=N2)N)C)C,0
CCNC1=NC=CC(=C1)CSC2=NNC(=O)N2C3CC3,0
CC1C(CCCN1)NC(=O)C2=CC(=C(C=C2F)F)C,0
CCCCC(CC)COC1=CC=CC=C1C(=O)CC(=O)NC2=C(C=CC(=C2)C(=O)O)SC3=CC=CC=C3C(=O)O,0
CCN(C1CCCCC1)C(=O)CN2CCNCC2C(=O)N,0
CC(C)(C)C1CCN(CC1)C2=C(C=C(C=C2F)N3C(CCC3C4=CC(=C(C=C4F)Cl)[N+](=O)[O-])C5=CC(=C(C=C5F)Cl)[N+](=O)[O-])F,0
C1=CC=C(C=C1)COC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,0
CC1=CC(=C(O1)C)C(=O)NNC(=O)C2=CC=C(C=C2)OCC3=C(ON=C3C)C,0
CC1=CC(=C(C=C1C2=CC=CC=C2)C(=NO)N)C(=O)O,0
C1CC(COC1)(CN)C2=CC(=CC=C2)Br,0
CSC(=S)CC(=O)C1=CC=C(C=C1)F,0
CC1=C(SC=C1)C(=O)NC2=CC(=CC=C2)OCC3=NN=C(O3)C4=CC=C(C=C4)F,0
CC(C)CCC(C(=C)C)NN,0
COC1=CC=CC=C1C2CC(OC(=C2C#N)C3=CC=CC=C3)(C(=O)OC)O,0
CC(C)(C)NC(=O)C1=CC=C(C=C1)NC(=O)CCCC(=O)NC2=CC=C(C=C2)C(=O)NC(C)(C)C,0
CSC1=C(C=CC(=C1)C(=O)N2CCSCC2CC(=O)O)F,0
CN(C)C1=NC=C(C=C1)NC(=O)C(=O)N2CCC3=CC=CC=C3C2,0
CCCCN(N)Cl,0
C1COCCN1CCOC2=C(C=CC(=C2)F)C(=O)O,0
CC(C)NC(=O)C(C)NC(=O)C1CCCCC1CN,0
CCN1C=NN=C1SCC(=O)NC2=CC(=CC=C2)Cl,0
CC(C1=C(C=C(C=C1)F)O)NC2=C(C=C(C=C2)Cl)F,0
CC(C)CCNC(=S)C1=CC2=C(C=C1)SC3=CC=CC=C3N2C(C)CN4CCCC4.Cl,0
CC(C)SC1=CC=C(C=C1)C(C2CCCNC2)N,0
CC(=O)C=CC1=CC2=C(C=C1)C=C(C=C2)C=CC(=O)C,0
CC(C)(C)C1CCC(CC1)C(=O)NCC2=CC=CC=C2N,0
CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C=O)C)C,0
CC1(CCCC2(C1)CN=C(N2C3=CC(=C(C=C3)Cl)Br)N)C,0
CC(CCO)OCCCCC#C,0
CCCCN1C(C(=C(C2=CC=C(C=C2)[N+](=O)[O-])O)C(=O)C1=O)C3=CC=CC=C3,0
CC1=CC(=C(C(=C1)C)N2C=C(C(=O)C=C2C)C(C)(C)N)C,0
C1CCC2=C(C1)C=CC(=C2)S(=O)(=O)N3CCCC3C4=CN=CC=C4,0
CCC1=C(C(=C(C=C1)C2=CCC(CC2)CCC3CCC(CC3)C4CCC(CC4)C=CC)F)F,0
CN=C(NCC1=C(C=CC(=C1)F)F)N(C)CC2=NC3=C(S2)CCCC3.I,0
C1OC2=C(O1)C=C(C=C2)CC(=O)NN=CC3=CC(=CC=C3)OCC4=CC=CC=C4,0
CC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)N3CCCC3C(=O)N1)CC4=CC=C(C=C4)O,0
CCOC1=CC=C(C=C1)N(CC(=O)N(CC2=CC=CC=C2Cl)C(CC3=CC=CC=C3)C(=O)NC(C)(C)C)S(=O)(=O)C4=CC=CC=C4,0
CC(C(=O)N1CCOCC1)N2CCC(CC2)C(=O)NCC3=CC=CO3,0
CN(C)C(=O)C1(CCCNC1)N2CCOCC2,0
CC1(CC(=NC(C)(C)CCNC)CC=C(C1)NC2=CC(=C(C=C2O)NCC=O)O)C,0
COC(=O)C1=C(C(=CC=C1)[N+](=O)[O-])CN(C2=C(N=C(N=C2N)N3C4=CC(=CN=C4C(=N3)CC5=CC=CC=C5F)F)N)C(=O)OC,0
C1CN(CCN1C2=NC=NC3=CC=CC=C32)C(=O)C4=CC=CC(=C4)C#N,0
CC1=CC(=C(C=C1)CNC(=NC)NCCC2=CC=C(C=C2)F)OCCCOC.I,0
C1=CC=C(C=C1)C2=CC=C(S2)C3=CC=C(S3)C4=CC=C(C=C4)C=O,0
CC(=O)OCC(=O)CC1=CC(=C(C=C1C(=O)C2=CC(=CC=C2)Cl)OC)OC,0
C1=CC(=CC=C1OCC2=NN=C(N2N)SCC3=C(C=C(C=C3)Br)F)F,0
CC1=CC=C(O1)C(CC(=O)NCC2=CSC=C2)(C(F)(F)F)O,0
C1CCC(C1)(CNC(=S)NC2=CN=C(C=C2)N3CCN(CC3)C4=CC=CC=C4)C5=CC(=CC=C5)Cl,0
C1CN2C(CN1C3=NC=CC=N3)C(CC4=CC=CC=C42)C(=O)NCC5=CC(=CC=C5)F,0
CC1=C(C=CC(=C1)OCC2=CC(=NO2)C(=O)NN)[N+](=O)[O-],0
CC1=CC=C(N1C2=CC=C(C=C2)C(=O)N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)C(C)C)C,0
CCC(C)CN1C=C(C2=CC=CC=C21)CCCNC3CC3,0
COC1=CC=C(C=C1)C2C3COC(=O)C3N=C4N2C5=CC=CC=C5O4,0
CC1=CC=CC2=C1N=CN(C2=O)CC(=O)NC(C3=CC=CC=C3F)C4=NC=CN4C,0
CC1=C(C(C(=C(O1)N)C#N)C2=CC3=C(C=CC(=C3)OC)NC2=O)C(=O)NC4=CC=C(C=C4)Cl,0
CCOC1=C(C=C(C=C1)C(C2COCCO2)N)Br,0
CC1=C(C(=NO1)C)COC2=C(C=C(C=C2)C(=O)N)OC,0
CCC(C)N1CC2CCCNC2C1,0
CC1=C(C(=NC2=CC(=NN12)C3=CC=C(C=C3)Cl)C)CCC(=O)NCCCC4=CC=CC=C4,0
CC1=CC(=CC=C1)N2C=CC(=O)C(=N2)C(=O)NC3=C(C(=C(S3)C(C)C#N)C)C(=O)OC,0
CC(C)(C)C(C1C(=O)N(CCO1)C2=C(C=CC(=C2)F)OC(F)F)(C(=O)O)O,0
CCC1(CCC(S1)N=C=O)N=C=O,0
CCOC1=CC=C(C=C1)C=CC(=O)NC2CCNCC2C(=O)C3=CC(=C(C=C3)N(C)C)C,0
CC(C1=CC=C(C=C1)Cl)N(C)C2=C(C=C(C=N2)N)Br,0
CN(CC(C1CC1)O)C(=O)C2(CC2)C3=CC(=CC=C3)Br,0
CC1=C(SC2=NC(=NC(=C12)N)CN3CCSCC3)C,0
COC1=CC2=C(C=C1)[N+](=C(O2)CC#N)[O-],0
CCCCCC1=C(N(C(=N1)C(C)C)C2CC2)N,0
CCOC1=C(C=C(C(=C1)N)C2=NN=C(O2)C)OC,0
C1=C(C=C(C(=C1F)F)F)NC(=O)NC(=O)CCCC(=O)O,0
CCNC(=NCC(C)C1=CSC=C1)NCCC(=O)N2CCC3=C(C2)C=CS3.I,0
CC1(CCCS1)C(CC2=C3C(=CC(=C2)Br)CCO3)N,0
C1CCC2=NN=C(N2CC1)C3=CC(=CC=C3)NC(=O)C=CC4=CC(=C(C=C4)F)Cl,0
CC(C)C1CC(CCN1C2=CC=CC=C2)N(CC3=CC=CC=C3)C4=CC=CC=C4,0
C1CC(C1)OC2=NC=NC=C2Br,0
CC1=CC=C(C=C1)S(=O)(=O)N2CC(C2)OC3=NC=CC(=C3)C(F)(F)F,0
CC1(OC2C(OC(C2O1)N3C=NC4=C3N=CN=C4N)C=CCNC(=O)C5=C6C(=CC(=C5)C#N)OC(O6)(C7=CC=CC=C7)C8=CC=CC=C8)C,0
COC1=C(C=CC(=C1O)Cl)CN=C=O,0
CC(C)(C)OC(=O)NCCSSCCNC(=O)C1=CC=CC=C1,0
CSS(=O)(=O)C1=CC=C(C=C1)F,0
CC(C1CCC1)NC2=CC(=NC3=CC=CC=C32)C(=O)O,0
CC(C)(C)OC(=O)N1CCC2=C(CC1)C(=C(C=C2)Cl)C#CN3C=CCC=N3,0
CC(CNC1=NC=NC(=C1)C2=CN=C(C=C2)N)C3=C(C=C(C=C3)C(=O)NC)OCC(F)(F)F,0
CCOC(=O)C1CCN(CC1)C(C2=CC3=C(C(=CC=C3)C)NC2=O)C4=NN=NN4CC5=CC=C(C=C5)OC,0
CC(CCC(=O)NC1CC2CCC1C2)CN,0
CC1=C(N=CC=C1)NC2=C(C(=NC=N2)N(C)CC3=CC=CC=C3)[N+](=O)[O-],0
C1COCC1OC2=CC=CC(=C2)NC3=NC=CC(=N3)C4=C(N=C5N4C=CC=C5)C6=CC(=CC=C6)NC(=O)NC7=CC=CS7,0
CCOC(=O)C1=CC(=C(C=C1)N2CCOCC2)NC(=S)NC(=O)C3=CC=CC=C3F,0
C1CC2=C(C1)N=C3CCCC3=C2N.C1=CC=C(C(=C1)C(=O)O)O,0
CCC1=CC(=NC(=N1)C2=C(C=CC(=C2)OC)Br)NN,0
CC1CC(CNC1)C(=O)NCC2=CC=C(C=C2)OC,0
CC1=NN(C=C1)C(C)CC(=O)NC2=NC=CS2,0
CCCCN(C)CC1=C(C=CC2=C1OC(=CC3=C(C=CC=C3Cl)Cl)C2=O)O,0
CCC(CC)CNC(=O)C1CC(CN1)O.Cl,0
C1CN(CC1(C(=O)O)C(F)(F)F)C(=O)C2=CC(=CN=C2)O,0
CNCCC1=C(C=CC(=C1)CO)F,0
CC(C(=O)[O-])NC(=O)NCCC1=CC=CC=C1,0
CC1=C2C(=CC=C1)N(C(=N2)COC3=CC=C(C=C3)Cl)CC=C,0
CN1C2=C(C=CC(=C2)C#N)N=C1CC3CCC3,0
C1CC(C1)OC(=O)C2=CC3=C(CCN3)C=C2,0
CC1CCCCC1(CN)NC2=CC(=C(C(=C2)C)Br)C,0
C1=CC=C(C=C1)CC(=NNC(=O)CCSC2=CC=CC=C2)CC3=CC=CC=C3,0
CCC1=NC(=C(N=C1NC2CCC(CC2)(C)O)NC3=CC(=C(C=C3)S(=O)(=O)N4CCCCC4)C)C(=O)N,0
CC(=O)NC(CC1=CC=C(C=C1)F)C(=O)NC(CC#C[Si](C)(C)C(C)(C)C)C(=O)OC,0
C1=CC=C(C=C1)OCCC(=O)NC2=CC3=C(C=C2)NC(=O)N3,0
CC1(CCNCC1)CNS(=O)(=O)C2=CN(C=N2)C,0
CCC1=CC(=CC=C1)NC(=O)C(C)SC2=NN(C(=O)C=C2)C3=CC(=C(C=C3)C)C,0
